PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,POLEWALI,16,16,13,14,20,20,11,15,11,11,39,73,42,27,14,APRIL
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,PANGIANG,24,14,13,17,19,17,19,17,20,20,21,25,83,37,25,APRIL
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,KALOLA,14,17,10,17,16,11,11,14,19,19,37,29,36,30,13,APRIL
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,WULAI,15,17,17,15,13,16,14,14,11,18,23,70,66,26,21,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,BARAS,17,16,17,16,20,15,17,16,14,16,11,20,16,38,23,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,BULU PARIGI,23,19,19,16,16,10,13,16,12,18,20,63,55,50,16,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,BALANTI,15,20,11,18,15,18,16,14,19,11,46,91,65,42,17,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,MOTU,16,16,15,19,18,11,12,12,14,17,32,63,27,17,11,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,TOWONI,18,16,20,13,17,10,13,18,10,19,49,25,70,12,23,APRIL
SULAWESI BARAT,PASANGKAYU,BARAS,KASANO,13,18,15,13,20,18,12,13,17,13,50,90,31,25,21,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,SUMBER SARI,11,19,16,18,11,15,19,10,16,20,24,17,71,39,13,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,LELEJAE,29,11,18,13,11,11,19,18,10,14,48,91,34,18,17,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,BUKIT HARAPAN,12,13,12,17,16,17,19,13,20,18,20,89,63,39,21,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,LILIMORI,28,15,12,10,13,17,15,20,12,15,41,98,12,45,17,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,KARAVE,13,20,18,15,14,14,17,11,13,11,26,52,15,44,16,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,KASTABUANA,27,14,19,15,13,13,14,12,20,18,36,39,50,50,12,APRIL
SULAWESI BARAT,PASANGKAYU,BULU TABA,OMPI,18,12,11,17,14,18,15,15,20,15,50,39,11,40,10,APRIL
SULAWESI BARAT,PASANGKAYU,DAPURANG,DAPURANG,23,13,14,19,13,12,15,19,20,13,11,78,75,30,10,APRIL
SULAWESI BARAT,PASANGKAYU,DAPURANG,BENGGAULU,17,18,13,19,15,15,14,15,10,16,43,57,42,26,17,APRIL
SULAWESI BARAT,PASANGKAYU,DAPURANG,TIRTABUANA,20,18,12,17,10,11,13,20,15,19,12,15,10,27,16,APRIL
SULAWESI BARAT,PASANGKAYU,DAPURANG,BULU BONGGU,15,19,13,14,18,16,15,20,12,19,44,72,64,19,24,APRIL
SULAWESI BARAT,PASANGKAYU,DAPURANG,SARASA,12,11,18,16,10,12,13,17,16,19,36,76,62,23,21,APRIL
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TAMMARUNANG,18,13,18,12,11,20,13,18,13,10,39,10,40,27,23,APRIL
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SAPTANAJAYA,10,16,18,10,19,13,10,19,17,16,34,94,60,31,22,APRIL
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TARANGGI,20,17,14,14,15,19,19,18,14,15,47,42,90,15,24,APRIL
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SIPAKAINGA,24,13,20,20,14,19,11,18,12,16,44,92,72,39,12,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,KULU,26,19,12,11,10,11,15,14,14,12,32,73,21,30,13,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,PARABU,16,16,10,10,18,17,16,10,11,12,18,76,47,15,23,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,KENANGAN,12,12,17,14,14,10,15,14,18,10,28,83,91,16,25,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,BAJAWALI,14,11,15,12,17,11,11,19,18,20,48,19,72,30,19,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,SINGGANI,17,13,15,11,17,20,17,16,14,14,33,14,40,12,20,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,BATU MATORU,24,13,19,13,20,19,15,11,12,20,29,51,96,32,24,APRIL
SULAWESI BARAT,PASANGKAYU,LARIANG,BAMBAKORO,25,12,18,13,12,13,11,20,11,17,27,49,58,27,13,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,KARYA BERSAMA,29,10,20,17,11,14,14,16,14,14,48,81,89,46,20,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,AKO,21,16,19,15,13,15,14,20,16,10,46,21,71,35,17,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PASANGKAYU,19,19,20,13,17,18,17,13,19,18,30,63,87,16,20,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,MARTAJAYA,27,16,16,11,20,12,14,19,20,17,22,39,92,50,24,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PAKAVA,26,12,19,13,18,10,18,10,15,18,15,24,71,19,23,APRIL
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,GUNUNG SARI,27,11,18,12,11,19,15,14,13,14,27,76,43,40,17,APRIL
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MALEI,29,18,14,19,15,11,12,15,11,19,16,64,89,14,24,APRIL
SULAWESI BARAT,PASANGKAYU,PEDONGGA,PEDANDA,12,20,12,18,20,16,14,11,13,20,24,39,43,38,24,APRIL
SULAWESI BARAT,PASANGKAYU,PEDONGGA,BATU OGE,30,17,16,16,20,20,12,13,16,17,26,27,96,40,23,APRIL
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MARTASARI,12,11,17,14,19,19,18,12,14,12,30,80,26,40,12,APRIL
SULAWESI BARAT,PASANGKAYU,SARJO,SARJO,16,16,12,16,16,10,17,12,12,13,31,23,70,50,10,APRIL
SULAWESI BARAT,PASANGKAYU,SARJO,MAPONU,21,19,11,10,17,17,10,16,10,16,16,94,21,30,18,APRIL
SULAWESI BARAT,PASANGKAYU,SARJO,LETAWA,28,19,10,10,12,12,13,15,17,18,29,86,37,17,20,APRIL
SULAWESI BARAT,PASANGKAYU,SARJO,SARUDE,29,11,14,19,10,10,11,13,20,10,21,37,58,33,19,APRIL
SULAWESI BARAT,PASANGKAYU,SARUDU,DODA,18,13,20,19,20,19,14,12,16,16,48,45,46,46,15,APRIL
SULAWESI BARAT,PASANGKAYU,SARUDU,SARUDU,29,18,15,16,11,15,10,19,19,14,34,100,57,32,11,APRIL
SULAWESI BARAT,PASANGKAYU,SARUDU,BULU MARIO,26,17,15,17,18,20,18,12,10,17,14,84,79,34,18,APRIL
SULAWESI BARAT,PASANGKAYU,SARUDU,KUMASARI,15,15,10,12,20,20,10,16,18,19,41,72,55,49,15,APRIL
SULAWESI BARAT,PASANGKAYU,SARUDU,PATIKA,25,11,11,17,18,17,19,16,20,11,37,13,13,41,17,APRIL
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,MAKMUR JAYA,24,14,12,18,12,15,17,14,18,18,40,25,16,19,23,APRIL
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,LARIANG,28,18,18,13,17,10,10,18,13,16,35,11,10,20,18,APRIL
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,TIKKE,18,20,10,12,12,17,18,17,20,12,41,49,58,27,14,APRIL
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,PAJALELE,11,14,15,16,10,15,15,14,13,20,44,90,62,40,14,APRIL
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,JENGENG RAYA,30,12,10,17,19,20,16,11,11,19,27,28,77,16,20,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,BANGGAE,13,14,16,17,20,17,19,20,20,12,22,51,70,20,24,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,BARU,29,14,19,17,17,17,10,13,10,16,28,15,34,11,10,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,PANGALI ALI,19,19,15,12,20,18,16,13,13,17,49,81,79,38,11,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,TOTOLI,23,14,10,13,10,11,19,12,16,12,12,11,94,44,16,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,RANGAS,24,15,17,13,15,16,20,14,18,20,38,36,61,19,15,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,GALUNG,13,15,19,11,15,16,16,11,15,18,30,38,49,38,21,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,PALIPI SOREANG,16,20,13,19,13,13,16,18,12,12,31,60,85,18,24,APRIL
SULAWESI BARAT,MAJENE,BANGGAE,PAMBOBORANG,15,16,20,20,19,20,10,11,17,10,35,70,19,18,23,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,21,14,20,11,15,18,19,15,11,10,41,25,54,44,21,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,16,16,18,14,17,10,17,17,13,17,46,75,37,10,10,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,30,17,12,11,17,20,14,18,18,16,16,78,64,16,11,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,27,15,19,15,13,14,17,16,15,19,50,97,62,10,23,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,15,10,15,14,16,12,13,19,12,20,33,19,40,43,11,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,18,10,11,19,16,14,16,14,14,16,44,77,63,29,23,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,18,12,10,11,16,16,12,18,10,20,49,29,86,19,10,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE TIMUR,24,17,15,17,17,11,11,17,16,13,11,53,55,45,16,APRIL
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BUTTU BARUGA,30,20,13,16,14,18,18,16,13,18,31,60,68,20,17,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,19,15,15,15,17,10,16,19,12,17,24,79,90,47,15,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,LAMUNGANG BATU,25,10,16,15,16,17,16,15,20,16,10,64,59,26,16,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,23,12,17,17,19,16,19,20,12,14,12,39,28,20,17,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,LOMBANG,20,16,16,12,17,19,18,20,20,18,29,78,24,19,17,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG,25,14,17,15,12,13,17,15,18,14,22,48,25,45,18,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA,18,12,18,15,13,16,17,15,15,10,30,67,69,17,24,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,MALIAYA,17,20,15,14,13,15,16,19,16,14,46,58,31,26,24,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,LOMBANG TIMUR,21,12,15,12,16,18,16,13,17,20,24,32,91,31,16,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,SALUTAHONGAN,23,19,10,10,19,16,12,15,20,12,14,44,63,17,16,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG TIMUR,11,14,15,13,18,10,20,18,14,17,20,65,87,13,20,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA SELATAN,17,15,13,11,13,19,13,17,14,13,33,71,29,19,16,APRIL
SULAWESI BARAT,MAJENE,MALUNDA,KAYUANGIN,26,19,10,11,15,16,16,17,15,10,13,58,86,20,13,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,LALAMPANUA,21,13,10,16,10,15,19,14,20,16,13,90,24,44,13,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,SIRINDU,17,20,13,16,13,14,16,19,18,17,45,75,28,22,11,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,ADOLANG,24,14,19,15,10,13,17,11,17,17,10,38,79,31,25,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BABABULO,27,15,13,16,11,16,20,10,13,14,23,44,70,19,20,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BONDE,11,13,16,15,18,16,16,20,16,16,39,12,55,35,23,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BETTENG,19,11,19,14,14,11,15,10,20,18,27,87,95,28,10,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,SIMBANG,23,19,14,13,14,12,20,13,18,19,49,13,80,38,13,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BONDE UTARA,11,19,12,15,10,13,17,19,14,15,23,73,27,10,20,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BABABULO UTARA,21,15,15,15,10,16,19,19,12,13,13,11,12,17,20,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BUTTU PAMBOANG,29,18,12,14,12,13,10,15,10,16,41,76,92,24,21,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BANUA ADOLANG,30,17,15,12,10,20,13,17,17,12,10,80,52,25,11,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,ADOLANG DHUA,13,19,16,12,11,12,14,17,13,12,22,12,66,20,14,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,TINAMBUNG,18,18,13,14,14,18,10,18,19,11,48,24,57,13,17,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,PESULOANG,13,10,11,11,18,20,13,18,19,17,38,38,79,49,10,APRIL
SULAWESI BARAT,MAJENE,PAMBOANG,BALOMBONG,11,10,20,17,14,13,16,14,19,16,42,61,80,38,21,APRIL
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,22,15,15,16,14,15,17,19,10,20,29,21,17,36,22,APRIL
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,12,13,18,13,20,17,12,16,11,12,37,26,96,33,13,APRIL
SULAWESI BARAT,MAJENE,SENDANA,TOTOLISI SENDANA,24,10,19,17,10,15,16,14,13,11,43,69,12,43,21,APRIL
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA,30,15,15,15,10,12,15,12,11,11,21,46,59,24,20,APRIL
SULAWESI BARAT,MAJENE,SENDANA,LALATEDZONG,10,18,13,11,17,13,19,14,18,12,29,99,56,37,18,APRIL
SULAWESI BARAT,MAJENE,SENDANA,BINANGA,11,15,11,14,18,16,18,20,15,11,17,33,39,31,23,APRIL
SULAWESI BARAT,MAJENE,SENDANA,PUTTADA,14,19,11,13,18,14,12,18,10,20,42,89,20,47,18,APRIL
SULAWESI BARAT,MAJENE,SENDANA,PAMINGGALAN,10,14,16,19,11,16,11,17,18,12,33,78,82,31,16,APRIL
SULAWESI BARAT,MAJENE,SENDANA,LEPPANGANG,29,14,10,16,20,16,12,18,12,17,35,82,78,36,22,APRIL
SULAWESI BARAT,MAJENE,SENDANA,PUNDAU,17,17,12,11,18,18,10,16,12,18,10,28,48,33,25,APRIL
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,13,14,13,13,14,15,12,17,19,18,12,75,95,23,23,APRIL
SULAWESI BARAT,MAJENE,SENDANA,BANUA SENDANA,30,14,10,16,15,19,13,12,10,17,32,14,59,23,15,APRIL
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA UTARA,23,14,20,11,14,15,19,10,12,18,31,19,31,20,11,APRIL
SULAWESI BARAT,MAJENE,SENDANA,LIMBORO RAMBU-RAMBU,18,12,13,17,10,19,17,18,12,12,41,21,100,30,14,APRIL
SULAWESI BARAT,MAJENE,SENDANA,LIMBUA,11,17,17,11,17,13,16,16,20,10,15,72,18,33,23,APRIL
SULAWESI BARAT,MAJENE,SENDANA,BUKIT SAMANG,11,17,11,17,11,13,10,20,20,12,41,100,17,49,10,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,SEPPONG,26,13,18,13,12,20,10,14,13,16,11,66,86,31,16,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO,13,16,11,14,10,10,15,18,13,20,42,96,85,42,19,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,ULIDANG,24,12,11,13,17,13,11,16,11,20,43,76,59,24,18,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TALLAMBALAO,21,12,18,13,11,17,18,10,10,18,50,45,46,10,16,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO UTARA,14,11,18,19,19,15,16,11,19,16,21,93,52,11,21,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,MANYAMBA,20,10,11,20,10,20,11,13,17,19,34,93,53,47,18,APRIL
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,AWO,25,11,18,16,11,19,18,14,20,14,23,92,49,32,10,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG,21,19,10,11,19,11,13,19,11,19,32,98,55,25,10,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO,29,19,13,20,19,16,19,13,13,14,29,29,10,10,16,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG UTARA,20,19,20,10,13,16,15,15,14,12,11,11,81,30,25,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO SELATAN,27,10,18,11,14,11,19,14,12,17,29,93,11,18,19,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,BONDE BONDE,17,18,17,13,14,17,20,20,13,10,27,95,26,10,14,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO TENGAH,11,13,17,15,15,15,18,14,19,11,33,39,85,10,14,APRIL
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO POANG,12,19,12,13,18,20,12,20,15,10,50,53,87,17,25,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,KABIRAAN,20,12,19,17,19,11,20,12,13,16,32,74,78,23,16,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,SAMBABO,27,11,11,20,15,12,14,15,15,12,37,47,43,44,21,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,TANDEALLO,20,12,13,19,19,16,11,14,15,14,48,90,20,45,18,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,ULUMANDA,19,17,14,19,13,18,20,12,18,20,13,24,99,44,13,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,SALUTAMBUNG,12,14,19,11,10,15,16,14,13,12,28,28,89,28,25,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,POPENGA,26,12,11,18,20,11,20,12,11,15,45,23,36,34,19,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,SULAI,18,15,17,15,13,11,11,17,10,14,28,65,69,39,15,APRIL
SULAWESI BARAT,MAJENE,ULUMANDA,PANGGALO,30,16,16,11,15,17,14,13,19,12,23,17,58,50,12,APRIL
SULAWESI BARAT,MAMASA,ARALLE,ARALLE,28,13,19,11,17,15,17,16,19,11,16,18,45,32,21,APRIL
SULAWESI BARAT,MAMASA,ARALLE,RALLE ANAK,13,15,16,17,11,11,19,15,14,10,23,40,37,39,24,APRIL
SULAWESI BARAT,MAMASA,ARALLE,PANETEAN,11,11,13,14,15,13,10,11,17,11,42,14,84,13,15,APRIL
SULAWESI BARAT,MAMASA,ARALLE,UHAILANU,28,20,11,10,14,20,13,15,16,13,12,52,21,25,18,APRIL
SULAWESI BARAT,MAMASA,ARALLE,ARALLE UTARA,19,13,13,18,16,18,12,12,12,11,15,79,52,17,10,APRIL
SULAWESI BARAT,MAMASA,ARALLE,UHAIDAHO,13,14,20,13,19,20,11,11,15,16,33,63,74,18,21,APRIL
SULAWESI BARAT,MAMASA,ARALLE,BARURU,28,14,17,11,11,18,12,13,13,14,45,77,77,42,14,APRIL
SULAWESI BARAT,MAMASA,ARALLE,RALLEANAK UTARA,19,14,16,18,12,19,17,16,19,17,39,62,23,27,12,APRIL
SULAWESI BARAT,MAMASA,ARALLE,PAMOSEANG PANGGA,19,12,10,10,17,20,11,20,20,19,21,53,76,33,14,APRIL
SULAWESI BARAT,MAMASA,ARALLE,KALABE,21,14,16,14,12,12,19,14,16,14,36,35,23,38,25,APRIL
SULAWESI BARAT,MAMASA,ARALLE,ARALLE SELATAN,14,15,19,18,11,14,11,17,11,18,21,47,39,11,23,APRIL
SULAWESI BARAT,MAMASA,ARALLE,HAHANGAN,23,14,19,17,15,20,15,12,15,11,40,42,11,25,16,APRIL
SULAWESI BARAT,MAMASA,BALLA,BALLA,18,19,11,13,13,15,12,13,20,18,48,68,14,12,18,APRIL
SULAWESI BARAT,MAMASA,BALLA,BALLA BARAT,10,19,19,13,15,17,19,15,16,15,11,86,51,19,20,APRIL
SULAWESI BARAT,MAMASA,BALLA,BALLA SATANETEAN,10,14,20,12,18,14,20,13,10,13,14,55,30,27,11,APRIL
SULAWESI BARAT,MAMASA,BALLA,BALLA TUMUKA,22,10,14,14,19,17,19,14,20,11,45,56,92,43,11,APRIL
SULAWESI BARAT,MAMASA,BALLA,SEPAKUAN,23,20,16,14,11,20,14,13,15,12,10,15,47,12,10,APRIL
SULAWESI BARAT,MAMASA,BALLA,PIDARA,15,13,18,18,20,10,16,19,13,12,45,25,26,35,13,APRIL
SULAWESI BARAT,MAMASA,BALLA,BAMBAPUANG,19,12,10,14,20,19,13,17,13,10,40,39,46,25,20,APRIL
SULAWESI BARAT,MAMASA,BALLA,BALLA TIMUR,11,13,13,12,10,15,20,10,11,11,19,47,21,31,23,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,MOKALLANG,16,17,20,13,20,12,12,15,17,20,20,35,49,43,13,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,MASOSO,20,17,15,19,20,13,18,19,20,19,18,72,79,23,25,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUASSING,29,11,17,15,17,16,16,12,17,14,49,72,45,10,14,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUBULO,15,10,17,10,14,10,20,18,17,14,27,18,21,40,18,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUKADI,17,17,14,17,16,12,15,16,17,14,27,95,21,40,11,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUKEPOPOK,29,10,20,11,18,20,17,18,15,20,15,94,39,20,24,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI BARAT,11,14,16,20,20,16,12,12,10,18,20,74,89,13,13,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,LIMBADEBATA,21,17,10,12,18,10,13,18,20,10,43,58,87,16,18,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,TANETE TOMBA,12,17,10,14,11,17,17,20,11,10,21,36,68,17,23,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG,14,14,12,13,10,17,12,12,17,15,44,18,72,19,16,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,RANTELEMO,22,18,18,19,16,20,16,11,10,15,29,32,92,29,12,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUDENGEN,12,10,16,13,11,14,16,17,13,10,16,95,74,36,10,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI,18,15,11,20,16,19,20,12,20,19,29,95,54,18,17,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG TIMUR,15,14,10,15,12,19,17,17,11,14,11,37,54,17,19,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,MINANGA,22,12,20,14,18,17,11,19,12,16,49,67,56,21,11,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SIKAMASE,30,18,15,10,14,11,17,14,18,15,13,42,15,10,20,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,RANTETARIMA,16,13,13,19,11,10,15,16,19,12,33,95,100,10,19,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALURURU,10,17,13,12,10,13,20,15,16,11,42,38,57,19,12,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,SALUTABANG,26,20,16,16,20,11,19,12,14,14,44,99,58,20,19,APRIL
SULAWESI BARAT,MAMASA,BAMBANG,BALATANA,10,16,11,19,11,14,15,12,19,13,34,13,99,17,12,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,BUNTUMALANGKA,24,20,19,10,19,18,14,16,16,17,31,87,17,49,24,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,RANTEBERAN,29,14,20,13,14,20,14,12,18,13,23,60,47,27,18,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KEBANGA,11,10,17,18,17,12,14,15,18,12,50,28,95,35,21,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALURINDU,18,16,16,13,15,14,17,10,14,14,13,35,92,10,20,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,TAORA,22,12,20,18,10,12,17,20,11,15,26,42,63,46,12,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KABAE,18,16,20,12,13,11,16,12,10,16,42,31,64,21,11,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN BARAT,29,19,16,13,19,14,19,13,20,16,21,54,29,29,25,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,PENATANGAN,21,15,12,11,20,11,13,20,19,14,36,96,92,32,18,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN TIMUR,27,18,18,18,11,10,17,19,10,19,49,71,50,49,10,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN,25,14,17,11,12,11,13,19,19,12,38,35,54,11,11,APRIL
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,ARALLE TIMUR,18,15,16,20,20,15,16,19,13,12,15,64,26,27,22,APRIL
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,21,18,17,11,11,10,14,20,16,10,21,97,26,43,23,APRIL
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,17,13,15,12,19,19,11,16,20,12,34,38,79,20,24,APRIL
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,30,20,18,14,12,17,17,16,15,10,47,16,68,28,14,APRIL
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,12,12,14,11,14,10,12,16,17,16,50,64,80,19,10,APRIL
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,28,14,19,10,10,10,15,13,15,12,11,63,14,31,24,APRIL
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,19,19,14,17,14,19,16,14,10,10,28,52,38,17,21,APRIL
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,13,14,14,17,19,15,11,10,17,14,18,50,74,45,18,APRIL
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,29,11,14,13,10,20,19,19,13,17,49,82,96,23,13,APRIL
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,15,19,15,10,16,14,14,16,13,10,35,97,32,44,23,APRIL
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,26,14,18,20,15,12,18,19,18,13,35,68,39,37,16,APRIL
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,27,11,18,16,20,12,14,18,19,17,49,68,26,37,12,APRIL
