PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Sasaran,Persen_Ukur_Timbang,Stunting,Wasting,Underweight,BULAN
SULAWESI BARAT,MAMASA,PANA,TALLANG BULAWAN,105,78.1,26,6,30,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,KARAKA,237,59.49,21,25,32,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,ULUSALU,267,64.42,59,22,49,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,WERI,113,74.34,16,12,21,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,SALUTAMBUN,66,66.67,3,7,10,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,SALOAN,23,95.65,0,2,4,FEBRUARI
SULAWESI BARAT,MAMASA,PANA,ULUSALU INDAH,113,60.18,15,15,15,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN,124,62.9,14,4,11,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN BARAT,72,73.61,8,1,3,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BUANGIN,151,50.99,18,9,22,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BAMBANG BUDA,108,76.85,21,6,16,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,LEKO,32,90.63,5,0,6,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,KIRAK,71,60.56,11,6,11,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN UTARA,166,56.02,39,11,34,FEBRUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SAMPALE,102,61.76,11,6,12,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,1393,19.53,54,27,107,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,275,78.55,51,9,51,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,272,53.31,34,12,38,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTE PUANG,155,73.55,13,20,23,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,SATENETEAN,197,61.93,18,17,31,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,414,71.26,50,24,60,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,294,60.88,43,20,36,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MALANGKENA PADANG,239,45.61,28,20,42,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MALIMBONG,342,79.53,65,31,64,FEBRUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MARAMPAN OROBUA,356,84.27,65,26,48,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SUMARORONG,245,80.41,48,14,41,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,TABONE,363,87.6,59,10,64,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BATANG URU,132,87.12,16,10,24,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SASAKAN,523,86.42,108,39,102,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,TADISI,193,96.89,32,9,36,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SIBANAWA,206,68.93,28,25,43,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BATANGNGURU TIMUR,347,89.63,55,23,72,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SALUBALO,57,87.72,7,8,13,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BANEA,359,89.69,61,7,54,FEBRUARI
SULAWESI BARAT,MAMASA,SUMARORONG,RANTE KAMASE,197,98.98,35,9,32,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,TABANG,114,96.49,17,4,14,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,TADOKALUA,229,88.65,36,4,28,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,448,93.75,72,14,64,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,MASUPU,270,64.44,51,4,34,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,KALAMA,162,71.6,47,4,27,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,88,64.77,12,0,6,FEBRUARI
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,76,88.16,20,0,11,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,215,64.65,23,11,16,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,231,70.13,79,24,69,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,420,65.71,64,34,57,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,211,62.56,28,10,32,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,505,67.52,68,37,83,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,105,78.1,26,6,30,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,237,59.49,21,25,32,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,267,64.42,59,22,49,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,113,74.34,16,12,21,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,66,66.67,3,7,10,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,23,95.65,0,2,4,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PEU',113,60.18,15,15,15,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,124,62.9,14,4,11,FEBRUARI
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,72,73.61,8,1,3,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,151,50.99,18,9,22,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,108,76.85,21,6,16,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,32,90.63,5,0,6,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,71,60.56,11,6,11,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,166,56.02,39,11,34,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,102,61.76,11,6,12,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,1393,19.53,54,27,107,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,275,78.55,51,9,51,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,272,53.31,34,12,38,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,155,73.55,13,20,23,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,197,61.93,18,17,31,FEBRUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,414,71.26,50,24,60,FEBRUARI
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN,294,60.88,43,20,36,FEBRUARI
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN TIMUR,239,45.61,28,20,42,FEBRUARI
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,342,79.53,65,31,64,FEBRUARI
SULAWESI BARAT,MAMASA,TAWALIAN,RANTETANGNGA,356,84.27,65,26,48,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,245,80.41,48,14,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,363,87.6,59,10,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,132,87.12,16,10,24,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO-PAO,98,90.82,17,5,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPU URING,86,90.7,16,8,18,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,345,96.23,73,36,76,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,344,94.19,70,13,47,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,382,87.7,92,55,98,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,ANREAPI,191,94.76,48,32,60,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,DUAMPANUA,359,97.49,96,55,110,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KELAPA DUA,216,81.48,46,12,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,PAPPANDANGAN,167,50.3,11,18,26,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KUNYI,266,80.83,26,31,56,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,257,67.32,20,32,53,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,183,66.67,26,31,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMANGGALLE,145,92.41,29,32,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,219,93.61,34,23,52,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULUK,237,89.87,47,17,49,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,188,90.96,37,29,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,523,86.42,108,39,102,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,193,96.89,32,9,36,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,206,68.93,28,25,43,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,347,89.63,55,23,72,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,57,87.72,7,8,13,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMASSANGAN,359,89.69,61,7,54,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,TONYAMAN,197,98.98,35,9,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KUAJANG,114,96.49,17,4,14,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,PAKU,229,88.65,36,4,28,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MIRRING,448,93.75,72,14,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,BATETANGNGA,270,64.44,51,4,34,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MAMMI,162,71.6,47,4,27,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KALEOK,88,64.77,12,0,6,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMOLA,76,88.16,20,0,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,REA,215,64.65,23,11,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,BULO,231,70.13,79,24,69,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,PULLIWA,420,65.71,64,34,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,PATAMBANUA,211,62.56,28,10,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,KAROMBANG,505,67.52,68,37,83,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,DAALA TIMUR,105,78.1,26,6,30,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,LENGGO,237,59.49,21,25,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,SABURA,267,64.42,59,22,49,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,SEPPORRAKI,113,74.34,16,12,21,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,IHING,66,66.67,3,7,10,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PAPPANG,23,95.65,0,2,4,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LALIKO,113,60.18,15,15,15,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BONDE,124,62.9,14,4,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN LEMO,72,73.61,8,1,3,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PANYAMPA,151,50.99,18,9,22,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SURUANG,108,76.85,21,6,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAMPOKO,32,90.63,5,0,6,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN,71,60.56,11,6,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAPEO,166,56.02,39,11,34,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PARAPPE,102,61.76,11,6,12,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,ONGKO,1393,19.53,54,27,107,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KENJE,275,78.55,51,9,51,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SUMARRANG,272,53.31,34,12,38,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BOTTO,155,73.55,13,20,23,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,GATTUNGAN,197,61.93,18,17,31,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG TIMUR,414,71.26,50,24,60,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG,294,60.88,43,20,36,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAGI-AGI,239,45.61,28,20,42,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,342,79.53,65,31,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,356,84.27,65,26,48,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANDASURA,245,80.41,48,14,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,363,87.6,59,10,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,132,87.12,16,10,24,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,98,90.82,17,5,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,86,90.7,16,8,18,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,RENGGEANG,345,96.23,73,36,76,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,344,94.19,70,13,47,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,382,87.7,92,55,98,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PALECE,191,94.76,48,32,60,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,359,97.49,96,55,110,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAMBU,216,81.48,46,12,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELANG,167,50.3,11,18,26,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,266,80.83,26,31,56,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,257,67.32,20,32,53,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILI BARAT,183,66.67,26,31,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI WALI,145,92.41,29,32,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,219,93.61,34,23,52,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,237,89.87,47,17,49,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI BARAT,188,90.96,37,29,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUCCADI,523,86.42,108,39,102,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,MAPILI,193,96.89,32,9,36,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,UGIBARU,206,68.93,28,25,43,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RUMPA,347,89.63,55,23,72,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,KURMA,57,87.72,7,8,13,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BUKU,359,89.69,61,7,54,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONNE BONNE,197,98.98,35,9,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BEROANGIN,114,96.49,17,4,14,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SEGERANG,229,88.65,36,4,28,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONRA,448,93.75,72,14,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SATTOKO,270,64.44,51,4,34,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RAPPANG BARAT,162,71.6,47,4,27,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,LANDI KANUSUANG,88,64.77,12,0,6,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,MATAKALI,76,88.16,20,0,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PETAMPANUA,215,64.65,23,11,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BARUMBUNG,231,70.13,79,24,69,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PASIANG,420,65.71,64,34,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,TONROLIMA,211,62.56,28,10,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,INDOMAKKOMBONG,505,67.52,68,37,83,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BUNGA-BUNGA,105,78.1,26,6,30,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MATANGNGA,237,59.49,21,25,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,LILLI,267,64.42,59,22,49,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,RANGOAN,113,74.34,16,12,21,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,TAPUA,66,66.67,3,7,10,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MAMBU TAPUA,23,95.65,0,2,4,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,BA'BA TAPUA,113,60.18,15,15,15,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,KATIMBANG,124,62.9,14,4,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,72,73.61,8,1,3,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,WATTANG,151,50.99,18,9,22,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,SULEWATANG,108,76.85,21,6,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,LANTORA,32,90.63,5,0,6,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,TAKATIDUNG,71,60.56,11,6,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,166,56.02,39,11,34,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATE,102,61.76,11,6,12,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MANDING,1393,19.53,54,27,107,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,275,78.55,51,9,51,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PELITAKAN,272,53.31,34,12,38,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO,155,73.55,13,20,23,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RAPPANG,197,61.93,18,17,31,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,DAKKA,414,71.26,50,24,60,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BATU,294,60.88,43,20,36,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RISO,239,45.61,28,20,42,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PALATTA,342,79.53,65,31,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO BARAT,356,84.27,65,26,48,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KURRAK,245,80.41,48,14,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BUSSU,363,87.6,59,10,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TUTTULA,132,87.12,16,10,24,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,JAMBU MALEA,98,90.82,17,5,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KALIMBUA,86,90.7,16,8,18,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BANATO REJO,345,96.23,73,36,76,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TINAMBUNG,344,94.19,70,13,47,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,KARAMA,382,87.7,92,55,98,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANGNGA TANGNGA,191,94.76,48,32,60,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,LEKOPADIS,359,97.49,96,55,110,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,GALUNG LOMBOK,216,81.48,46,12,41,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANDUNG,167,50.3,11,18,26,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,BATULAYA,266,80.83,26,31,56,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,SEPABATU,257,67.32,20,32,53,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU,183,66.67,26,31,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,AMBOPADANG,145,92.41,29,32,44,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TUBBI,219,93.61,34,23,52,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,RATTE,237,89.87,47,17,49,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN,188,90.96,37,29,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PIRIANG TAPIKO,523,86.42,108,39,102,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PEBURRU,193,96.89,32,9,36,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TALOBA,206,68.93,28,25,43,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,POLLEWANI,347,89.63,55,23,72,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,ARABUA,57,87.72,7,8,13,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN UTARA,359,89.69,61,7,54,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PODA,197,98.98,35,9,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU TUA,114,96.49,17,4,14,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDODADI,229,88.65,36,4,28,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDOREJO,448,93.75,72,14,64,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUMBEREJO,270,64.44,51,4,34,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIAYU,162,71.6,47,4,27,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,KEBUNSARI,88,64.77,12,0,6,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BANUA BARU,76,88.16,20,0,11,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,NEPO,215,64.65,23,11,16,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUGIHWARAS,231,70.13,79,24,69,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,CAMPURJO,420,65.71,64,34,57,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIMULYO,211,62.56,28,10,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,TUMPILING,505,67.52,68,37,83,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BAKKA-BAKKA,105,78.1,26,6,30,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,ARJO SARI,237,59.49,21,25,32,FEBRUARI
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,GALESON,267,64.42,59,22,49,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,BINANGA,113,74.34,16,12,21,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,66,66.67,3,7,10,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,KAREMA,23,95.65,0,2,4,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,113,60.18,15,15,15,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,BAMBU,124,62.9,14,4,11,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,KARAMPUANG,72,73.61,8,1,3,FEBRUARI
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,151,50.99,18,9,22,FEBRUARI
